35,05:03:46,127.0.0.1,40256,127.0.0.1,3306,6,54
36,05:03:46,127.0.0.1,3306,127.0.0.1,40256,6,54
37,05:03:46,127.0.0.1,40256,127.0.0.1,5900,6,54
38,05:03:46,127.0.0.1,5900,127.0.0.1,40256,6,54
39,05:03:46,127.0.0.1,40256,127.0.0.1,587,6,54
40,05:03:46,127.0.0.1,587,127.0.0.1,40256,6,54
41,05:03:46,127.0.0.1,40256,127.0.0.1,8080,6,54
42,05:03:46,127.0.0.1,8080,127.0.0.1,40256,6,54
43,05:03:46,127.0.0.1,40256,127.0.0.1,256,6,54
44,05:03:46,127.0.0.1,256,127.0.0.1,40256,6,54
45,05:03:46,127.0.0.1,40256,127.0.0.1,3389,6,54
46,05:03:46,127.0.0.1,3389,127.0.0.1,40256,6,54
47,05:03:46,127.0.0.1,40256,127.0.0.1,199,6,54
48,05:03:46,127.0.0.1,199,127.0.0.1,40256,6,54
49,05:03:46,127.0.0.1,40256,127.0.0.1,80,6,54
50,05:03:46,127.0.0.1,80,127.0.0.1,40256,6,54
51,05:03:46,127.0.0.1,40256,127.0.0.1,8888,6,54
52,05:03:46,127.0.0.1,8888,127.0.0.1,40256,6,54
53,05:03:46,127.0.0.1,40256,127.0.0.1,53,6,54
54,05:03:46,127.0.0.1,53,127.0.0.1,40256,6,54
55,05:03:46,127.0.0.1,40256,127.0.0.1,1025,6,54
56,05:03:46,127.0.0.1,1025,127.0.0.1,40256,6,54
57,05:03:46,127.0.0.1,40256,127.0.0.1,19315,6,54
58,05:03:46,127.0.0.1,19315,127.0.0.1,40256,6,54
59,05:03:46,127.0.0.1,40256,127.0.0.1,64680,6,54
60,05:03:46,127.0.0.1,64680,127.0.0.1,40256,6,54
61,05:03:46,127.0.0.1,40256,127.0.0.1,4443,6,54
62,05:03:46,127.0.0.1,4443,127.0.0.1,40256,6,54
63,05:03:46,127.0.0.1,40256,127.0.0.1,1093,6,54
64,05:03:46,127.0.0.1,1093,127.0.0.1,40256,6,54
65,05:03:46,127.0.0.1,40256,127.0.0.1,2103,6,54
66,05:03:46,127.0.0.1,2103,127.0.0.1,40256,6,54
67,05:03:46,127.0.0.1,40256,127.0.0.1,2005,6,54
68,05:03:46,127.0.0.1,2005,127.0.0.1,40256,6,54
69,05:03:46,127.0.0.1,40256,127.0.0.1,1580,6,54
70,05:03:46,127.0.0.1,1580,127.0.0.1,40256,6,54
71,05:03:46,127.0.0.1,40256,127.0.0.1,1300,6,54
72,05:03:46,127.0.0.1,1300,127.0.0.1,40256,6,54
73,05:03:46,127.0.0.1,40256,127.0.0.1,3826,6,54
74,05:03:46,127.0.0.1,3826,127.0.0.1,40256,6,54
75,05:03:46,127.0.0.1,40256,127.0.0.1,8007,6,54
76,05:03:46,127.0.0.1,8007,127.0.0.1,40256,6,54
77,05:03:46,127.0.0.1,40256,127.0.0.1,1027,6,54
78,05:03:46,127.0.0.1,1027,127.0.0.1,40256,6,54
79,05:03:46,127.0.0.1,40256,127.0.0.1,9944,6,54
80,05:03:46,127.0.0.1,9944,127.0.0.1,40256,6,54
81,05:03:46,127.0.0.1,40256,127.0.0.1,417,6,54
82,05:03:46,127.0.0.1,417,127.0.0.1,40256,6,54
83,05:03:46,127.0.0.1,40256,127.0.0.1,3878,6,54
84,05:03:46,127.0.0.1,3878,127.0.0.1,40256,6,54
85,05:03:46,127.0.0.1,40256,127.0.0.1,27715,6,54
86,05:03:46,127.0.0.1,27715,127.0.0.1,40256,6,54
87,05:03:46,127.0.0.1,40256,127.0.0.1,32775,6,54
88,05:03:46,127.0.0.1,32775,127.0.0.1,40256,6,54
89,05:03:46,127.0.0.1,40256,127.0.0.1,9002,6,54
90,05:03:46,127.0.0.1,9002,127.0.0.1,40256,6,54
91,05:03:46,127.0.0.1,40256,127.0.0.1,1074,6,54
92,05:03:46,127.0.0.1,1074,127.0.0.1,40256,6,54
93,05:03:46,127.0.0.1,40256,127.0.0.1,1044,6,54
94,05:03:46,127.0.0.1,1044,127.0.0.1,40256,6,54
95,05:03:46,127.0.0.1,40256,127.0.0.1,7004,6,54
96,05:03:46,127.0.0.1,7004,127.0.0.1,40256,6,54
97,05:03:46,127.0.0.1,40256,127.0.0.1,2010,6,54
98,05:03:46,127.0.0.1,2010,127.0.0.1,40256,6,54
99,05:03:46,127.0.0.1,40256,127.0.0.1,2048,6,54
100,05:03:46,127.0.0.1,2048,127.0.0.1,40256,6,54
1,05:21:21,127.0.0.1,45206,127.0.0.1,5000,6,74
2,05:21:21,127.0.0.1,5000,127.0.0.1,45206,6,54
3,05:21:26,127.0.0.1,45218,127.0.0.1,5000,6,74
4,05:21:26,127.0.0.1,5000,127.0.0.1,45218,6,54
5,05:21:31,127.0.0.1,58664,127.0.0.1,5000,6,74
6,05:21:31,127.0.0.1,5000,127.0.0.1,58664,6,54
7,05:21:37,127.0.0.1,58666,127.0.0.1,5000,6,74
8,05:21:37,127.0.0.1,5000,127.0.0.1,58666,6,54
9,05:21:39,127.0.0.1,54658,127.0.0.53,53,17,75
10,05:21:39,127.0.0.1,54658,127.0.0.53,53,17,75
11,05:21:39,127.0.0.53,53,127.0.0.1,54658,17,107
12,05:21:39,127.0.0.53,53,127.0.0.1,54658,17,159
13,05:21:40,127.0.0.1,35049,127.0.0.1,995,6,54
14,05:21:40,127.0.0.1,995,127.0.0.1,35049,6,54
15,05:21:40,127.0.0.1,35049,127.0.0.1,113,6,54
16,05:21:40,127.0.0.1,113,127.0.0.1,35049,6,54
17,05:21:40,127.0.0.1,35049,127.0.0.1,1723,6,54
18,05:21:40,127.0.0.1,1723,127.0.0.1,35049,6,54
19,05:21:40,127.0.0.1,35049,127.0.0.1,256,6,54
20,05:21:40,127.0.0.1,256,127.0.0.1,35049,6,54
21,05:21:40,127.0.0.1,35049,127.0.0.1,80,6,54
22,05:21:40,127.0.0.1,80,127.0.0.1,35049,6,54
23,05:21:40,127.0.0.1,35049,127.0.0.1,53,6,54
24,05:21:40,127.0.0.1,53,127.0.0.1,35049,6,54
25,05:21:40,127.0.0.1,35049,127.0.0.1,110,6,54
26,05:21:40,127.0.0.1,110,127.0.0.1,35049,6,54
27,05:21:40,127.0.0.1,35049,127.0.0.1,445,6,54
28,05:21:40,127.0.0.1,445,127.0.0.1,35049,6,54
29,05:21:40,127.0.0.1,35049,127.0.0.1,554,6,54
30,05:21:40,127.0.0.1,554,127.0.0.1,35049,6,54
31,05:21:40,127.0.0.1,35049,127.0.0.1,135,6,54
32,05:21:40,127.0.0.1,135,127.0.0.1,35049,6,54
33,05:21:40,127.0.0.1,35049,127.0.0.1,111,6,54
34,05:21:40,127.0.0.1,111,127.0.0.1,35049,6,54
35,05:21:40,127.0.0.1,35049,127.0.0.1,25,6,54
36,05:21:40,127.0.0.1,25,127.0.0.1,35049,6,54
37,05:21:40,127.0.0.1,35049,127.0.0.1,1720,6,54
38,05:21:40,127.0.0.1,1720,127.0.0.1,35049,6,54
39,05:21:40,127.0.0.1,35049,127.0.0.1,993,6,54
40,05:21:40,127.0.0.1,993,127.0.0.1,35049,6,54
41,05:21:40,127.0.0.1,35049,127.0.0.1,1025,6,54
42,05:21:40,127.0.0.1,1025,127.0.0.1,35049,6,54
43,05:21:40,127.0.0.1,35049,127.0.0.1,23,6,54
44,05:21:40,127.0.0.1,23,127.0.0.1,35049,6,54
45,05:21:40,127.0.0.1,35049,127.0.0.1,22,6,54
46,05:21:40,127.0.0.1,22,127.0.0.1,35049,6,54
47,05:21:40,127.0.0.1,35049,127.0.0.1,3306,6,54
48,05:21:40,127.0.0.1,3306,127.0.0.1,35049,6,54
49,05:21:40,127.0.0.1,35049,127.0.0.1,5900,6,54
50,05:21:40,127.0.0.1,5900,127.0.0.1,35049,6,54
51,05:21:40,127.0.0.1,35049,127.0.0.1,139,6,54
52,05:21:40,127.0.0.1,139,127.0.0.1,35049,6,54
53,05:21:40,127.0.0.1,35049,127.0.0.1,8888,6,54
54,05:21:40,127.0.0.1,8888,127.0.0.1,35049,6,54
55,05:21:40,127.0.0.1,35049,127.0.0.1,8080,6,54
56,05:21:40,127.0.0.1,8080,127.0.0.1,35049,6,54
57,05:21:40,127.0.0.1,35049,127.0.0.1,199,6,54
58,05:21:40,127.0.0.1,199,127.0.0.1,35049,6,54
59,05:21:40,127.0.0.1,35049,127.0.0.1,443,6,54
60,05:21:40,127.0.0.1,443,127.0.0.1,35049,6,54
61,05:21:40,127.0.0.1,35049,127.0.0.1,143,6,54
62,05:21:40,127.0.0.1,143,127.0.0.1,35049,6,54
63,05:21:40,127.0.0.1,35049,127.0.0.1,3389,6,54
64,05:21:40,127.0.0.1,3389,127.0.0.1,35049,6,54
65,05:21:40,127.0.0.1,35049,127.0.0.1,587,6,54
66,05:21:40,127.0.0.1,587,127.0.0.1,35049,6,54
67,05:21:40,127.0.0.1,35049,127.0.0.1,21,6,54
68,05:21:40,127.0.0.1,21,127.0.0.1,35049,6,54
69,05:21:40,127.0.0.1,35049,127.0.0.1,16993,6,54
70,05:21:40,127.0.0.1,16993,127.0.0.1,35049,6,54
71,05:21:40,127.0.0.1,35049,127.0.0.1,6101,6,54
72,05:21:40,127.0.0.1,6101,127.0.0.1,35049,6,54
73,05:21:40,127.0.0.1,35049,127.0.0.1,3030,6,54
74,05:21:40,127.0.0.1,3030,127.0.0.1,35049,6,54
75,05:21:40,127.0.0.1,35049,127.0.0.1,3261,6,54
76,05:21:40,127.0.0.1,3261,127.0.0.1,35049,6,54
77,05:21:40,127.0.0.1,35049,127.0.0.1,4002,6,54
78,05:21:40,127.0.0.1,4002,127.0.0.1,35049,6,54
79,05:21:40,127.0.0.1,35049,127.0.0.1,2004,6,54
80,05:21:40,127.0.0.1,2004,127.0.0.1,35049,6,54
81,05:21:40,127.0.0.1,35049,127.0.0.1,3826,6,54
82,05:21:40,127.0.0.1,3826,127.0.0.1,35049,6,54
83,05:21:40,127.0.0.1,35049,127.0.0.1,4449,6,54
84,05:21:40,127.0.0.1,4449,127.0.0.1,35049,6,54
85,05:21:40,127.0.0.1,35049,127.0.0.1,2010,6,54
86,05:21:40,127.0.0.1,2010,127.0.0.1,35049,6,54
87,05:21:40,127.0.0.1,35049,127.0.0.1,1092,6,54
88,05:21:40,127.0.0.1,1092,127.0.0.1,35049,6,54
89,05:21:40,127.0.0.1,35049,127.0.0.1,8086,6,54
90,05:21:40,127.0.0.1,8086,127.0.0.1,35049,6,54
91,05:21:40,127.0.0.1,35049,127.0.0.1,1137,6,54
92,05:21:40,127.0.0.1,1137,127.0.0.1,35049,6,54
93,05:21:40,127.0.0.1,35049,127.0.0.1,70,6,54
94,05:21:40,127.0.0.1,70,127.0.0.1,35049,6,54
95,05:21:40,127.0.0.1,35049,127.0.0.1,1600,6,54
96,05:21:40,127.0.0.1,1600,127.0.0.1,35049,6,54
97,05:21:40,127.0.0.1,35049,127.0.0.1,1972,6,54
98,05:21:40,127.0.0.1,1972,127.0.0.1,35049,6,54
99,05:21:40,127.0.0.1,35049,127.0.0.1,1041,6,54
100,05:21:40,127.0.0.1,1041,127.0.0.1,35049,6,54
101,05:21:40,127.0.0.1,35049,127.0.0.1,1935,6,54
102,05:21:40,127.0.0.1,1935,127.0.0.1,35049,6,54
103,05:21:40,127.0.0.1,35049,127.0.0.1,1524,6,54
104,05:21:40,127.0.0.1,1524,127.0.0.1,35049,6,54
105,05:21:40,127.0.0.1,35049,127.0.0.1,1111,6,54
106,05:21:40,127.0.0.1,1111,127.0.0.1,35049,6,54
107,05:21:40,127.0.0.1,35049,127.0.0.1,1812,6,54
108,05:21:40,127.0.0.1,1812,127.0.0.1,35049,6,54
109,05:21:40,127.0.0.1,35049,127.0.0.1,389,6,54
110,05:21:40,127.0.0.1,389,127.0.0.1,35049,6,54
111,05:21:40,127.0.0.1,35049,127.0.0.1,1091,6,54
112,05:21:40,127.0.0.1,1091,127.0.0.1,35049,6,54
113,05:21:40,127.0.0.1,35049,127.0.0.1,2401,6,54
114,05:21:40,127.0.0.1,2401,127.0.0.1,35049,6,54
115,05:21:40,127.0.0.1,35049,127.0.0.1,2607,6,54
116,05:21:40,127.0.0.1,2607,127.0.0.1,35049,6,54
117,05:21:40,127.0.0.1,35049,127.0.0.1,20222,6,54
118,05:21:40,127.0.0.1,20222,127.0.0.1,35049,6,54
119,05:21:40,127.0.0.1,35049,127.0.0.1,3889,6,54
120,05:21:40,127.0.0.1,3889,127.0.0.1,35049,6,54
121,05:21:40,127.0.0.1,35049,127.0.0.1,1183,6,54
122,05:21:40,127.0.0.1,1183,127.0.0.1,35049,6,54
123,05:21:40,127.0.0.1,35049,127.0.0.1,10000,6,54
124,05:21:40,127.0.0.1,10000,127.0.0.1,35049,6,54
125,05:21:40,127.0.0.1,35049,127.0.0.1,1533,6,54
126,05:21:40,127.0.0.1,1533,127.0.0.1,35049,6,54
127,05:21:40,127.0.0.1,35049,127.0.0.1,3828,6,54
128,05:21:40,127.0.0.1,3828,127.0.0.1,35049,6,54
129,05:21:40,127.0.0.1,35049,127.0.0.1,5952,6,54
130,05:21:40,127.0.0.1,5952,127.0.0.1,35049,6,54
131,05:21:40,127.0.0.1,35049,127.0.0.1,11967,6,54
132,05:21:40,127.0.0.1,11967,127.0.0.1,35049,6,54
133,05:21:40,127.0.0.1,35049,127.0.0.1,5633,6,54
134,05:21:40,127.0.0.1,5633,127.0.0.1,35049,6,54
135,05:21:40,127.0.0.1,35049,127.0.0.1,1102,6,54
136,05:21:40,127.0.0.1,1102,127.0.0.1,35049,6,54
137,05:21:40,127.0.0.1,35049,127.0.0.1,17,6,54
138,05:21:40,127.0.0.1,17,127.0.0.1,35049,6,54
139,05:21:40,127.0.0.1,35049,127.0.0.1,1093,6,54
140,05:21:40,127.0.0.1,1093,127.0.0.1,35049,6,54
141,05:21:40,127.0.0.1,35049,127.0.0.1,3283,6,54
142,05:21:40,127.0.0.1,3283,127.0.0.1,35049,6,54
143,05:21:40,127.0.0.1,35049,127.0.0.1,85,6,54
144,05:21:40,127.0.0.1,85,127.0.0.1,35049,6,54
145,05:21:40,127.0.0.1,35049,127.0.0.1,1666,6,54
146,05:21:40,127.0.0.1,1666,127.0.0.1,35049,6,54
147,05:21:40,127.0.0.1,35049,127.0.0.1,1083,6,54
148,05:21:40,127.0.0.1,1083,127.0.0.1,35049,6,54
149,05:21:40,127.0.0.1,35049,127.0.0.1,625,6,54
150,05:21:40,127.0.0.1,625,127.0.0.1,35049,6,54
151,05:21:40,127.0.0.1,35049,127.0.0.1,16113,6,54
152,05:21:40,127.0.0.1,16113,127.0.0.1,35049,6,54
153,05:21:40,127.0.0.1,35049,127.0.0.1,9010,6,54
154,05:21:40,127.0.0.1,9010,127.0.0.1,35049,6,54
155,05:21:40,127.0.0.1,35049,127.0.0.1,6969,6,54
156,05:21:40,127.0.0.1,6969,127.0.0.1,35049,6,54
157,05:21:40,127.0.0.1,35049,127.0.0.1,787,6,54
158,05:21:40,127.0.0.1,787,127.0.0.1,35049,6,54
159,05:21:40,127.0.0.1,35049,127.0.0.1,1974,6,54
160,05:21:40,127.0.0.1,1974,127.0.0.1,35049,6,54
161,05:21:40,127.0.0.1,35049,127.0.0.1,12000,6,54
162,05:21:40,127.0.0.1,12000,127.0.0.1,35049,6,54
163,05:21:40,127.0.0.1,35049,127.0.0.1,5910,6,54
164,05:21:40,127.0.0.1,5910,127.0.0.1,35049,6,54
165,05:21:40,127.0.0.1,35049,127.0.0.1,211,6,54
166,05:21:40,127.0.0.1,211,127.0.0.1,35049,6,54
167,05:21:40,127.0.0.1,35049,127.0.0.1,1130,6,54
168,05:21:40,127.0.0.1,1130,127.0.0.1,35049,6,54
169,05:21:40,127.0.0.1,35049,127.0.0.1,51493,6,54
170,05:21:40,127.0.0.1,51493,127.0.0.1,35049,6,54
171,05:21:40,127.0.0.1,35049,127.0.0.1,2394,6,54
172,05:21:40,127.0.0.1,2394,127.0.0.1,35049,6,54
173,05:21:40,127.0.0.1,35049,127.0.0.1,1805,6,54
174,05:21:40,127.0.0.1,1805,127.0.0.1,35049,6,54
175,05:21:40,127.0.0.1,35049,127.0.0.1,1087,6,54
176,05:21:40,127.0.0.1,1087,127.0.0.1,35049,6,54
177,05:21:40,127.0.0.1,35049,127.0.0.1,4444,6,54
178,05:21:40,127.0.0.1,4444,127.0.0.1,35049,6,54
179,05:21:40,127.0.0.1,35049,127.0.0.1,9011,6,54
180,05:21:40,127.0.0.1,9011,127.0.0.1,35049,6,54
181,05:21:40,127.0.0.1,35049,127.0.0.1,19801,6,54
182,05:21:40,127.0.0.1,19801,127.0.0.1,35049,6,54
183,05:21:40,127.0.0.1,35049,127.0.0.1,2106,6,54
184,05:21:40,127.0.0.1,2106,127.0.0.1,35049,6,54
185,05:21:40,127.0.0.1,35049,127.0.0.1,8500,6,54
186,05:21:40,127.0.0.1,8500,127.0.0.1,35049,6,54
187,05:21:40,127.0.0.1,35049,127.0.0.1,26,6,54
188,05:21:40,127.0.0.1,26,127.0.0.1,35049,6,54
189,05:21:40,127.0.0.1,35049,127.0.0.1,5221,6,54
190,05:21:40,127.0.0.1,5221,127.0.0.1,35049,6,54
191,05:21:40,127.0.0.1,35049,127.0.0.1,5298,6,54
192,05:21:40,127.0.0.1,5298,127.0.0.1,35049,6,54
193,05:21:40,127.0.0.1,35049,127.0.0.1,2910,6,54
194,05:21:40,127.0.0.1,2910,127.0.0.1,35049,6,54
195,05:21:40,127.0.0.1,35049,127.0.0.1,1034,6,54
196,05:21:40,127.0.0.1,1034,127.0.0.1,35049,6,54
197,05:21:40,127.0.0.1,35049,127.0.0.1,32770,6,54
198,05:21:40,127.0.0.1,32770,127.0.0.1,35049,6,54
199,05:21:40,127.0.0.1,35049,127.0.0.1,1007,6,54
200,05:21:40,127.0.0.1,1007,127.0.0.1,35049,6,54
1,05:22:18,127.0.0.1,60339,127.0.0.53,53,17,75
2,05:22:18,127.0.0.1,60339,127.0.0.53,53,17,75
3,05:22:18,127.0.0.53,53,127.0.0.1,60339,17,107
4,05:22:18,127.0.0.53,53,127.0.0.1,60339,17,159
5,05:22:18,127.0.0.1,40922,127.0.0.1,113,6,54
6,05:22:18,127.0.0.1,113,127.0.0.1,40922,6,54
7,05:22:18,127.0.0.1,40922,127.0.0.1,22,6,54
8,05:22:18,127.0.0.1,22,127.0.0.1,40922,6,54
9,05:22:18,127.0.0.1,40922,127.0.0.1,993,6,54
10,05:22:18,127.0.0.1,993,127.0.0.1,40922,6,54
11,05:22:18,127.0.0.1,40922,127.0.0.1,53,6,54
12,05:22:18,127.0.0.1,53,127.0.0.1,40922,6,54
13,05:22:18,127.0.0.1,40922,127.0.0.1,135,6,54
14,05:22:18,127.0.0.1,135,127.0.0.1,40922,6,54
15,05:22:18,127.0.0.1,40922,127.0.0.1,110,6,54
16,05:22:18,127.0.0.1,110,127.0.0.1,40922,6,54
17,05:22:18,127.0.0.1,40922,127.0.0.1,256,6,54
18,05:22:18,127.0.0.1,256,127.0.0.1,40922,6,54
19,05:22:18,127.0.0.1,40922,127.0.0.1,8080,6,54
20,05:22:18,127.0.0.1,8080,127.0.0.1,40922,6,54
21,05:22:18,127.0.0.1,40922,127.0.0.1,3389,6,54
22,05:22:18,127.0.0.1,3389,127.0.0.1,40922,6,54
23,05:22:18,127.0.0.1,40922,127.0.0.1,3306,6,54
24,05:22:18,127.0.0.1,3306,127.0.0.1,40922,6,54
25,05:22:18,127.0.0.1,40922,127.0.0.1,199,6,54
26,05:22:18,127.0.0.1,199,127.0.0.1,40922,6,54
27,05:22:18,127.0.0.1,40922,127.0.0.1,1720,6,54
28,05:22:18,127.0.0.1,1720,127.0.0.1,40922,6,54
29,05:22:18,127.0.0.1,40922,127.0.0.1,587,6,54
30,05:22:18,127.0.0.1,587,127.0.0.1,40922,6,54
31,05:22:18,127.0.0.1,40922,127.0.0.1,443,6,54
32,05:22:18,127.0.0.1,443,127.0.0.1,40922,6,54
33,05:22:18,127.0.0.1,40922,127.0.0.1,1723,6,54
34,05:22:18,127.0.0.1,1723,127.0.0.1,40922,6,54
35,05:22:18,127.0.0.1,40922,127.0.0.1,23,6,54
36,05:22:18,127.0.0.1,23,127.0.0.1,40922,6,54
37,05:22:18,127.0.0.1,40922,127.0.0.1,8888,6,54
38,05:22:18,127.0.0.1,8888,127.0.0.1,40922,6,54
39,05:22:18,127.0.0.1,40922,127.0.0.1,1025,6,54
40,05:22:18,127.0.0.1,1025,127.0.0.1,40922,6,54
41,05:22:18,127.0.0.1,40922,127.0.0.1,445,6,54
42,05:22:18,127.0.0.1,445,127.0.0.1,40922,6,54
43,05:22:18,127.0.0.1,40922,127.0.0.1,139,6,54
44,05:22:18,127.0.0.1,139,127.0.0.1,40922,6,54
45,05:22:18,127.0.0.1,40922,127.0.0.1,21,6,54
46,05:22:18,127.0.0.1,21,127.0.0.1,40922,6,54
47,05:22:18,127.0.0.1,40922,127.0.0.1,5900,6,54
48,05:22:18,127.0.0.1,5900,127.0.0.1,40922,6,54
49,05:22:18,127.0.0.1,40922,127.0.0.1,111,6,54
50,05:22:18,127.0.0.1,111,127.0.0.1,40922,6,54
51,05:22:18,127.0.0.1,40922,127.0.0.1,554,6,54
52,05:22:18,127.0.0.1,554,127.0.0.1,40922,6,54
53,05:22:18,127.0.0.1,40922,127.0.0.1,995,6,54
54,05:22:18,127.0.0.1,995,127.0.0.1,40922,6,54
55,05:22:18,127.0.0.1,40922,127.0.0.1,25,6,54
56,05:22:18,127.0.0.1,25,127.0.0.1,40922,6,54
57,05:22:18,127.0.0.1,40922,127.0.0.1,143,6,54
58,05:22:18,127.0.0.1,143,127.0.0.1,40922,6,54
59,05:22:18,127.0.0.1,40922,127.0.0.1,80,6,54
60,05:22:18,127.0.0.1,80,127.0.0.1,40922,6,54
61,05:22:18,127.0.0.1,40922,127.0.0.1,99,6,54
62,05:22:18,127.0.0.1,99,127.0.0.1,40922,6,54
63,05:22:18,127.0.0.1,40922,127.0.0.1,9618,6,54
64,05:22:18,127.0.0.1,9618,127.0.0.1,40922,6,54
65,05:22:18,127.0.0.1,40922,127.0.0.1,5050,6,54
66,05:22:18,127.0.0.1,5050,127.0.0.1,40922,6,54
67,05:22:18,127.0.0.1,40922,127.0.0.1,5825,6,54
68,05:22:18,127.0.0.1,5825,127.0.0.1,40922,6,54
69,05:22:18,127.0.0.1,40922,127.0.0.1,7938,6,54
